source_domain,target_domain,dataset_label
en.wikipedia.org,ur.wikipedia.org,GossipCop_Real
en.wikipedia.org,vogue.co.uk,GossipCop_Real
en.wikipedia.org,vi.wikipedia.org,GossipCop_Real
en.wikipedia.org,th.wikipedia.org,GossipCop_Real
en.wikipedia.org,google.com,GossipCop_Real
en.wikipedia.org,so.wikipedia.org,GossipCop_Real
en.wikipedia.org,perthnow.com.au,GossipCop_Real
en.wikipedia.org,wmagazine.com,GossipCop_Real
en.wikipedia.org,bbc.co.uk,GossipCop_Real
en.wikipedia.org,fr.wikipedia.org,GossipCop_Real
en.wikipedia.org,ms.wikipedia.org,GossipCop_Real
en.wikipedia.org,ko.wikipedia.org,GossipCop_Real
en.wikipedia.org,teenvogue.com,GossipCop_Real
en.wikipedia.org,glamour.com,GossipCop_Real
en.wikipedia.org,arz.wikipedia.org,GossipCop_Real
en.wikipedia.org,ww.fashionnetwork.com,GossipCop_Real
en.wikipedia.org,schonmagazine.com,GossipCop_Real
en.wikipedia.org,ja.wikipedia.org,GossipCop_Real
en.wikipedia.org,web.archive.org,GossipCop_Real
en.wikipedia.org,vanityfair.com,GossipCop_Real
en.wikipedia.org,es.wikipedia.org,GossipCop_Real
en.wikipedia.org,gq.com,GossipCop_Real
en.wikipedia.org,designscene.net,GossipCop_Real
en.wikipedia.org,hollywoodreporter.com,GossipCop_Real
en.wikipedia.org,ka.wikipedia.org,GossipCop_Real
en.wikipedia.org,skr.wikipedia.org,GossipCop_Real
en.wikipedia.org,si.com,GossipCop_Real
en.wikipedia.org,maxpreps.com,GossipCop_Real
en.wikipedia.org,instyle.com,GossipCop_Real
en.wikipedia.org,variety.com,GossipCop_Real
en.wikipedia.org,marieclaire.co.uk,GossipCop_Real
en.wikipedia.org,nl.wikipedia.org,GossipCop_Real
en.wikipedia.org,gv.wikipedia.org,GossipCop_Real
en.wikipedia.org,he.wikipedia.org,GossipCop_Real
en.wikipedia.org,tt.wikipedia.org,GossipCop_Real
en.wikipedia.org,etonline.com,GossipCop_Real
en.wikipedia.org,gl.wikipedia.org,GossipCop_Real
en.wikipedia.org,elle.com,GossipCop_Real
en.wikipedia.org,it.wikipedia.org,GossipCop_Real
en.wikipedia.org,harpersbazaar.com,GossipCop_Real
en.wikipedia.org,fashionweekdaily.com,GossipCop_Real
en.wikipedia.org,bravotv.com,GossipCop_Real
en.wikipedia.org,nytimes.com,GossipCop_Real
en.wikipedia.org,lv.wikipedia.org,GossipCop_Real
en.wikipedia.org,uk.wikipedia.org,GossipCop_Real
en.wikipedia.org,realitytea.com,GossipCop_Real
en.wikipedia.org,en.vogue.me,GossipCop_Real
en.wikipedia.org,adweek.com,GossipCop_Real
en.wikipedia.org,ne.wikipedia.org,GossipCop_Real
en.wikipedia.org,developer.wikimedia.org,GossipCop_Real
en.wikipedia.org,zh.wikipedia.org,GossipCop_Real
en.wikipedia.org,models.com,GossipCop_Real
en.wikipedia.org,yahoo.com,GossipCop_Real
en.wikipedia.org,archive.today,GossipCop_Real
en.wikipedia.org,fashionista.com,GossipCop_Real
en.wikipedia.org,wikimedia.org,GossipCop_Real
en.wikipedia.org,arabnews.com,GossipCop_Real
en.wikipedia.org,foundation.wikimedia.org,GossipCop_Real
en.wikipedia.org,fi.wikipedia.org,GossipCop_Real
en.wikipedia.org,eu.wikipedia.org,GossipCop_Real
en.wikipedia.org,commons.wikimedia.org,GossipCop_Real
en.wikipedia.org,mediawiki.org,GossipCop_Real
en.wikipedia.org,businessoffashion.com,GossipCop_Real
en.wikipedia.org,hi.wikipedia.org,GossipCop_Real
en.wikipedia.org,tmz.com,GossipCop_Real
en.wikipedia.org,donate.wikimedia.org,GossipCop_Real
en.wikipedia.org,jezebel.com,GossipCop_Real
en.wikipedia.org,el.wikipedia.org,GossipCop_Real
en.wikipedia.org,foxnews.com,GossipCop_Real
en.wikipedia.org,yolanda.com,GossipCop_Real
en.wikipedia.org,highsnobiety.com,GossipCop_Real
en.wikipedia.org,imgmodels.com,GossipCop_Real
en.wikipedia.org,teenchoice.com,GossipCop_Real
en.wikipedia.org,ro.wikipedia.org,GossipCop_Real
en.wikipedia.org,lofficielusa.com,GossipCop_Real
en.wikipedia.org,pt.wikipedia.org,GossipCop_Real
en.wikipedia.org,musicbrainz.org,GossipCop_Real
en.wikipedia.org,racked.com,GossipCop_Real
en.wikipedia.org,rollingstone.com,GossipCop_Real
en.wikipedia.org,nymag.com,GossipCop_Real
en.wikipedia.org,vogue.com,GossipCop_Real
en.wikipedia.org,edition.cnn.com,GossipCop_Real
en.wikipedia.org,refinery29.com,GossipCop_Real
en.wikipedia.org,wikimediafoundation.org,GossipCop_Real
en.wikipedia.org,bn.wikipedia.org,GossipCop_Real
en.wikipedia.org,crfashionbook.com,GossipCop_Real
en.wikipedia.org,ru.wikipedia.org,GossipCop_Real
en.wikipedia.org,news.com.au,GossipCop_Real
en.wikipedia.org,theguardian.com,GossipCop_Real
en.wikipedia.org,stylecaster.com,GossipCop_Real
en.wikipedia.org,et.wikipedia.org,GossipCop_Real
en.wikipedia.org,imdb.com,GossipCop_Real
en.wikipedia.org,mashable.com,GossipCop_Real
en.wikipedia.org,thenationalnews.com,GossipCop_Real
en.wikipedia.org,kopkatalogs.lv,GossipCop_Real
en.wikipedia.org,dtp.wikipedia.org,GossipCop_Real
hollywoodreporter.com,wwd.com,GossipCop_Real
hollywoodreporter.com,theflowspace.com,GossipCop_Real
hollywoodreporter.com,vibe.com,GossipCop_Real
hollywoodreporter.com,artforum.com,GossipCop_Real
hollywoodreporter.com,billboard.com,GossipCop_Real
hollywoodreporter.com,threads.com,GossipCop_Real
hollywoodreporter.com,artnews.com,GossipCop_Real
hollywoodreporter.com,soaps.sheknows.com,GossipCop_Real
hollywoodreporter.com,blogher.com,GossipCop_Real
hollywoodreporter.com,rollingstone.com,GossipCop_Real
hollywoodreporter.com,cloud.email.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,youtube.com,GossipCop_Real
hollywoodreporter.com,indiewire.com,GossipCop_Real
hollywoodreporter.com,thp.cloud.buysub.com,GossipCop_Real
hollywoodreporter.com,share.flipboard.com,GossipCop_Real
hollywoodreporter.com,subscriptions.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,goldderby.com,GossipCop_Real
hollywoodreporter.com,pmc.com,GossipCop_Real
hollywoodreporter.com,policies.google.com,GossipCop_Real
hollywoodreporter.com,stylecaster.com,GossipCop_Real
hollywoodreporter.com,tiktok.com,GossipCop_Real
hollywoodreporter.com,sheknows.com,GossipCop_Real
hollywoodreporter.com,magazineshop.us,GossipCop_Real
hollywoodreporter.com,sportico.com,GossipCop_Real
hollywoodreporter.com,tvline.com,GossipCop_Real
hollywoodreporter.com,tumblr.com,GossipCop_Real
hollywoodreporter.com,vip.wordpress.com,GossipCop_Real
hollywoodreporter.com,sourcingjournal.com,GossipCop_Real
hollywoodreporter.com,variety.com,GossipCop_Real
hollywoodreporter.com,optout.aboutads.info,GossipCop_Real
hollywoodreporter.com,deadline.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
today.com,together.nbcuni.com,GossipCop_Real
today.com,nbcnews.zendesk.com,GossipCop_Real
today.com,id.today.com,GossipCop_Real
today.com,nbc.com,GossipCop_Real
today.com,x.com,GossipCop_Real
today.com,nbcstore.com,GossipCop_Real
today.com,link.today.com,GossipCop_Real
today.com,apps.today.com,GossipCop_Real
today.com,nbcnews.com,GossipCop_Real
today.com,nbcuniversal.com,GossipCop_Real
today.com,secure.today.com,GossipCop_Real
today.com,tiktok.com,GossipCop_Real
today.com,deals.today.com,GossipCop_Real
today.com,msnbc.com,GossipCop_Real
today.com,nbcunicareers.com,GossipCop_Real
independent.co.uk,independentadvertising.com,GossipCop_Real
independent.co.uk,api.whatsapp.com,GossipCop_Real
independent.co.uk,independentespanol.com,GossipCop_Real
independent.co.uk,indy100.com,GossipCop_Real
independent.co.uk,standard.co.uk,GossipCop_Real
independent.co.uk,independenturdu.com,GossipCop_Real
independent.co.uk,amzn.to,GossipCop_Real
independent.co.uk,indyturk.com,GossipCop_Real
independent.co.uk,independentarabia.com,GossipCop_Real
independent.co.uk,independentpersian.com,GossipCop_Real
vanityfair.com,aboutads.info,GossipCop_Real
vanityfair.com,people.com,GossipCop_Real
vanityfair.com,youtube.com,GossipCop_Real
vanityfair.com,amp.tmz.com,GossipCop_Real
vanityfair.com,condenaststore.com,GossipCop_Real
vanityfair.com,revistavanityfair.es,GossipCop_Real
vanityfair.com,vanityfair.it,GossipCop_Real
vanityfair.com,vanityfair.fr,GossipCop_Real
vanityfair.com,shop.vanityfair.com,GossipCop_Real
vanityfair.com,vulture.com,GossipCop_Real
vanityfair.com,archive.vanityfair.com,GossipCop_Real
thedailybeast.com,memphisrap.com,GossipCop_Real
thedailybeast.com,noisey.vice.com,GossipCop_Real
thedailybeast.com,dailymail.co.uk,GossipCop_Real
thedailybeast.com,apps.apple.com,GossipCop_Real
thedailybeast.com,youtube.com,GossipCop_Real
thedailybeast.com,jezebel.com,GossipCop_Real
thedailybeast.com,x.com,GossipCop_Real
thedailybeast.com,play.google.com,GossipCop_Real
thedailybeast.com,tmz.com,GossipCop_Real
thedailybeast.com,flipboard.com,GossipCop_Real
thedailybeast.com,complex.com,GossipCop_Real
thedailybeast.com,billboard.com,GossipCop_Real
thedailybeast.com,thedailybeast.freshdesk.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,abcnews.go.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
bbc.com,britbox.com,GossipCop_Real
bbc.com,shop.bbc.com,GossipCop_Real
bbc.com,bbc.co.uk,GossipCop_Real
bbc.com,help.bbc.com,GossipCop_Real
refinery29.com,jump.refinery29.com,GossipCop_Real
refinery29.com,x.com,GossipCop_Real
refinery29.com,beautycon.com,GossipCop_Real
refinery29.com,info.wrightsmedia.com,GossipCop_Real
refinery29.com,youtube.com,GossipCop_Real
refinery29.com,essentialaccessibility.com,GossipCop_Real
refinery29.com,tiktok.com,GossipCop_Real
refinery29.com,sundialmg.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,pages.email.people.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
harpersbazaar.com,store.harpersbazaar.com,GossipCop_Real
harpersbazaar.com,tmz.com,GossipCop_Real
harpersbazaar.com,service.harpersbazaar.com,GossipCop_Real
harpersbazaar.com,sweepstakes.harpersbazaar.com,GossipCop_Real
harpersbazaar.com,youtube.com,GossipCop_Real
harpersbazaar.com,tiktok.com,GossipCop_Real
harpersbazaar.com,suicidepreventionlifeline.org,GossipCop_Real
harpersbazaar.com,subscribe.hearstmags.com,GossipCop_Real
harpersbazaar.com,x.com,GossipCop_Real
hollywoodreporter.com,wwd.com,GossipCop_Real
hollywoodreporter.com,theflowspace.com,GossipCop_Real
hollywoodreporter.com,vibe.com,GossipCop_Real
hollywoodreporter.com,artforum.com,GossipCop_Real
hollywoodreporter.com,billboard.com,GossipCop_Real
hollywoodreporter.com,threads.com,GossipCop_Real
hollywoodreporter.com,artnews.com,GossipCop_Real
hollywoodreporter.com,soaps.sheknows.com,GossipCop_Real
hollywoodreporter.com,blogher.com,GossipCop_Real
hollywoodreporter.com,rollingstone.com,GossipCop_Real
hollywoodreporter.com,cloud.email.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,youtube.com,GossipCop_Real
hollywoodreporter.com,indiewire.com,GossipCop_Real
hollywoodreporter.com,thp.cloud.buysub.com,GossipCop_Real
hollywoodreporter.com,share.flipboard.com,GossipCop_Real
hollywoodreporter.com,subscriptions.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,goldderby.com,GossipCop_Real
hollywoodreporter.com,pmc.com,GossipCop_Real
hollywoodreporter.com,policies.google.com,GossipCop_Real
hollywoodreporter.com,stylecaster.com,GossipCop_Real
hollywoodreporter.com,tiktok.com,GossipCop_Real
hollywoodreporter.com,sheknows.com,GossipCop_Real
hollywoodreporter.com,magazineshop.us,GossipCop_Real
hollywoodreporter.com,sportico.com,GossipCop_Real
hollywoodreporter.com,tvline.com,GossipCop_Real
hollywoodreporter.com,tumblr.com,GossipCop_Real
hollywoodreporter.com,vip.wordpress.com,GossipCop_Real
hollywoodreporter.com,sourcingjournal.com,GossipCop_Real
hollywoodreporter.com,variety.com,GossipCop_Real
hollywoodreporter.com,optout.aboutads.info,GossipCop_Real
hollywoodreporter.com,deadline.com,GossipCop_Real
people.com,peopletv.com,GossipCop_Real
people.com,amzn.to,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
etonline.com,viacomcbs.legal,GossipCop_Real
etonline.com,cbs.com,GossipCop_Real
etonline.com,cbsinteractive.com,GossipCop_Real
etonline.com,youtube.com,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,dailystar.co.uk,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,people.com,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,pagesix.com,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
rednoseday.org,charitynavigator.org,GossipCop_Real
rednoseday.org,ebay.com,GossipCop_Real
rednoseday.org,locations.raisingcanes.com,GossipCop_Real
rednoseday.org,paypal.com,GossipCop_Real
rednoseday.org,charitywatch.org,GossipCop_Real
rednoseday.org,youtube.com,GossipCop_Real
rednoseday.org,tiktok.com,GossipCop_Real
rednoseday.org,guidestar.org,GossipCop_Real
rednoseday.org,humblebundle.com,GossipCop_Real
rednoseday.org,rednoseday2025.funraise.org,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
globalnews.ca,t.me,GossipCop_Real
globalnews.ca,bsky.app,GossipCop_Real
globalnews.ca,youtube.com,GossipCop_Real
globalnews.ca,tiktok.com,GossipCop_Real
globalnews.ca,curiouscast.ca,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,newscorpaustralia.com,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,tenplay.com.au,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
indiewire.com,share.flipboard.com,GossipCop_Real
indiewire.com,goldderby.com,GossipCop_Real
indiewire.com,policies.google.com,GossipCop_Real
indiewire.com,pmc.com,GossipCop_Real
indiewire.com,cloud.email.indiewire.com,GossipCop_Real
indiewire.com,sheknows.com,GossipCop_Real
indiewire.com,stylecaster.com,GossipCop_Real
indiewire.com,hollywoodreporter.com,GossipCop_Real
indiewire.com,tvline.com,GossipCop_Real
indiewire.com,tumblr.com,GossipCop_Real
indiewire.com,sportico.com,GossipCop_Real
indiewire.com,deadline.com,GossipCop_Real
indiewire.com,sourcingjournal.com,GossipCop_Real
indiewire.com,variety.com,GossipCop_Real
indiewire.com,optout.aboutads.info,GossipCop_Real
indiewire.com,wwd.com,GossipCop_Real
indiewire.com,artforum.com,GossipCop_Real
indiewire.com,theflowspace.com,GossipCop_Real
indiewire.com,billboard.com,GossipCop_Real
indiewire.com,vibe.com,GossipCop_Real
indiewire.com,artnews.com,GossipCop_Real
indiewire.com,soaps.sheknows.com,GossipCop_Real
indiewire.com,youtube.com,GossipCop_Real
indiewire.com,blogher.com,GossipCop_Real
indiewire.com,rollingstone.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
ew.com,people.inc,GossipCop_Real
ew.com,flipboard.com,GossipCop_Real
ew.com,youtube.com,GossipCop_Real
ew.com,tiktok.com,GossipCop_Real
ew.com,magazines.com,GossipCop_Real
vibe.com,sportico.com,GossipCop_Real
vibe.com,tvline.com,GossipCop_Real
vibe.com,tumblr.com,GossipCop_Real
vibe.com,vip.wordpress.com,GossipCop_Real
vibe.com,sourcingjournal.com,GossipCop_Real
vibe.com,cloud.email.vibe.com,GossipCop_Real
vibe.com,deadline.com,GossipCop_Real
vibe.com,variety.com,GossipCop_Real
vibe.com,optout.aboutads.info,GossipCop_Real
vibe.com,theflowspace.com,GossipCop_Real
vibe.com,wwd.com,GossipCop_Real
vibe.com,artforum.com,GossipCop_Real
vibe.com,billboard.com,GossipCop_Real
vibe.com,harpersbazaar.com,GossipCop_Real
vibe.com,artnews.com,GossipCop_Real
vibe.com,soaps.sheknows.com,GossipCop_Real
vibe.com,blogher.com,GossipCop_Real
vibe.com,rollingstone.com,GossipCop_Real
vibe.com,youtube.com,GossipCop_Real
vibe.com,pagesix.com,GossipCop_Real
vibe.com,indiewire.com,GossipCop_Real
vibe.com,stylecaster.com,GossipCop_Real
vibe.com,pmc.com,GossipCop_Real
vibe.com,share.flipboard.com,GossipCop_Real
vibe.com,goldderby.com,GossipCop_Real
vibe.com,policies.google.com,GossipCop_Real
vibe.com,sheknows.com,GossipCop_Real
vibe.com,hollywoodreporter.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
clothesfreelife.com,mashable.com,GossipCop_Real
clothesfreelife.com,cleantalk.org,GossipCop_Real
clothesfreelife.com,spreaker.com,GossipCop_Real
clothesfreelife.com,naturistsymbol.org,GossipCop_Real
clothesfreelife.com,wiki.clothesfreelife.com,GossipCop_Real
clothesfreelife.com,itunes.apple.com,GossipCop_Real
clothesfreelife.com,eonline.com,GossipCop_Real
independent.co.uk,independentadvertising.com,GossipCop_Real
independent.co.uk,api.whatsapp.com,GossipCop_Real
independent.co.uk,independentespanol.com,GossipCop_Real
independent.co.uk,indy100.com,GossipCop_Real
independent.co.uk,standard.co.uk,GossipCop_Real
independent.co.uk,serenawilliams.com,GossipCop_Real
independent.co.uk,independenturdu.com,GossipCop_Real
independent.co.uk,indyturk.com,GossipCop_Real
independent.co.uk,independentpersian.com,GossipCop_Real
independent.co.uk,independentarabia.com,GossipCop_Real
independent.co.uk,vanityfair.com,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
